ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
04;;Województwo;Kujawsko-pomorskie;;;;;;1992290446.91;1327014747.29;1320694162.4;1124680828.56;;;;;;;;;;;;;
04-1;04;Projekt;"""Przeciwdzia³anie wykluczeniu cyfrowemu na terenie województwa kujawsko-pomorskiego""";POIG.08.03.00-04-151/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.08.00.00;POIG.08.03.00;;25,738,875.00;25,738,875.00;21,878,043.75;18,596,337.18;Województwo Kujawsko-Pomorskie;9561969536;87-100;Toruñ;Kujawsko-pomorskie;Powiat m. Toruñ / Powiat toruñski;15 Inne dzia³ania maj¹ce na celu poprawê dostêpu MŒP do TIK i ich wydajne u¿ytkowanie;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;;;2010/09/02;2010/09/08
04-2;04;Projekt;Ochrona zimowisk i kolonii letnich nietoperzy w granicach wybranych województw. ;POIS.05.01.00-00-019/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;407,640.80;407,640.80;407,640.80;346,494.68;Regionalna Dyrekcja Ochrony Œrodowiska w Szczecinie;8513073563;70-382;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/09;2011/03/31
08;;Województwo;Lubuskie;;;;;;39946327.86;39920449.23;35493850.65;34981881.78;;;;;;;;;;;;;
08-1;08;Projekt;Ochrona zimowisk i kolonii letnich nietoperzy w granicach wybranych województw. ;POIS.05.01.00-00-019/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;407,640.80;407,640.80;407,640.80;346,494.68;Regionalna Dyrekcja Ochrony Œrodowiska w Szczecinie;8513073563;70-382;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/09;2011/03/31
22;;Województwo;Pomorskie;;;;;;361802312.77;361660599.77;336544603.62;301249020.27;;;;;;;;;;;;;
22-1;22;Projekt;Ochrona zimowisk i kolonii letnich nietoperzy w granicach wybranych województw. ;POIS.05.01.00-00-019/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;407,640.80;407,640.80;407,640.80;346,494.68;Regionalna Dyrekcja Ochrony Œrodowiska w Szczecinie;8513073563;70-382;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/09;2011/03/31
30;;Województwo;Wielkopolskie;;;;;;1004717117.26;931158126.52;880956995.59;741739689.67;;;;;;;;;;;;;
30-1;30;Projekt;Ochrona zimowisk i kolonii letnich nietoperzy w granicach wybranych województw. ;POIS.05.01.00-00-019/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;407,640.80;407,640.80;407,640.80;346,494.68;Regionalna Dyrekcja Ochrony Œrodowiska w Szczecinie;8513073563;70-382;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/09;2011/03/31
32;;Województwo;Zachodniopomorskie;;;;;;201428202.6;188026053.32;169008668.79;151312392.34;;;;;;;;;;;;;
32-1;32;Projekt;Ochrona zimowisk i kolonii letnich nietoperzy w granicach wybranych województw. ;POIS.05.01.00-00-019/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;407,640.80;407,640.80;407,640.80;346,494.68;Regionalna Dyrekcja Ochrony Œrodowiska w Szczecinie;8513073563;70-382;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;;;2010/12/09;2011/03/31
02;;Województwo;Dolnoœl¹skie;;;;;;14847365.77;14821487.14;12298581.89;12298581.89;;;;;;;;;;;;;
02-1;02;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
04-3;04;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
08-2;08;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
12;;Województwo;Ma³opolskie;;;;;;169691670.92;165357975.63;129067540.99;124893553.96;;;;;;;;;;;;;
12-1;12;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
22-2;22;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
24;;Województwo;Œl¹skie;;;;;;356644083.67;353611835.2;338209488.06;300732261.81;;;;;;;;;;;;;
24-1;24;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
30-2;30;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
32-2;32;Projekt;Ochrona ex situ zagro¿onych i chronionych roœlin, dziko rosn¹cych w zachodniej czêœci Polski ;POIS.05.01.00-00-148/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;310,055.63;284,177.00;241,550.38;241,550.38;Leœny Bank Genów Kostrzyca;6111119546;58-535;Mi³ków;Dolnoœl¹skie;Powiat jeleniogórski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.05.01.00-00-148/09-01;Nie;2010/08/16;2010/09/02
04-4;04;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
06;;Województwo;Lubelskie;;;;;;11567076.25;11443478.92;9726957.08;9726957.08;;;;;;;;;;;;;
06-1;06;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
10;;Województwo;£ódzkie;;;;;;2003723335.43;1336384015.54;1325343644.15;1132673163.0;;;;;;;;;;;;;
10-1;10;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
12-2;12;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
14;;Województwo;Mazowieckie;;;;;;2127963552.39;1462093731.4;1451253307.56;1241032031.41;;;;;;;;;;;;;
14-1;14;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
16;;Województwo;Opolskie;;;;;;6870158.03;6870158.03;5839634.33;5839634.33;;;;;;;;;;;;;
16-1;16;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
18;;Województwo;Podkarpackie;;;;;;45374438.63;44126640.66;42897644.57;36657644.57;;;;;;;;;;;;;
18-1;18;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
20;;Województwo;Podlaskie;;;;;;260484055.76;238039833.59;235483376.36;219189926.36;;;;;;;;;;;;;
20-1;20;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
22-3;22;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
24-2;24;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
26;;Województwo;Œwiêtokrzyskie;;;;;;51318090.32;51311600.32;43971405.18;43176435.18;;;;;;;;;;;;;
26-1;26;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
28;;Województwo;Warmiñsko-mazurskie;;;;;;350464914.2;294767864.48;270571009.51;244713538.73;;;;;;;;;;;;;
28-1;28;Projekt;Ochrona ex-situ dziko rosn¹cych zagro¿onych i chronionych roœlin w Polsce wschodniej;POIS.05.01.00-00-156/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;274,562.61;274,562.61;233,378.22;233,378.22;Ogród Botaniczny - Centrum Zachowania Ró¿norodnoœci Biologicznej PAN;5250011935;02-973;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);jednostka naukowa;00 Nie dotyczy;POIS.05.01.00-00-156/09-01;Nie;2010/10/28;2010/11/03
08-3;08;Projekt;Ochrona ¿ubrów in situ w województwie zachodniopomorskim;POIS.05.01.00-00-189/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;591,327.45;591,327.45;502,628.33;502,628.33;Zachodniopomorskie Towarzystwo Przyrodnicze;8521400870;71-415;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.01.00-00-189/09-03;Nie;2010/07/28;2010/07/28
30-3;30;Projekt;Ochrona ¿ubrów in situ w województwie zachodniopomorskim;POIS.05.01.00-00-189/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;591,327.45;591,327.45;502,628.33;502,628.33;Zachodniopomorskie Towarzystwo Przyrodnicze;8521400870;71-415;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.01.00-00-189/09-03;Nie;2010/07/28;2010/07/28
32-3;32;Projekt;Ochrona ¿ubrów in situ w województwie zachodniopomorskim;POIS.05.01.00-00-189/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;591,327.45;591,327.45;502,628.33;502,628.33;Zachodniopomorskie Towarzystwo Przyrodnicze;8521400870;71-415;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.01.00-00-189/09-03;Nie;2010/07/28;2010/07/28
06-2;06;Projekt;Ochrona in situ ¿ubra w Polsce- czêœæ po³udniowa;POIS.05.01.00-00-195/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;1,273,856.40;1,150,259.07;977,720.21;977,720.21;Regionalna Dyrekcja lasów Pañstwowych w Kroœnie;6840011078;38-400;Krosno;Podkarpackie;Powiat kroœnieñski / Powiat m. Krosno;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/11/18;2010/11/22
12-3;12;Projekt;Ochrona in situ ¿ubra w Polsce- czêœæ po³udniowa;POIS.05.01.00-00-195/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;1,273,856.40;1,150,259.07;977,720.21;977,720.21;Regionalna Dyrekcja lasów Pañstwowych w Kroœnie;6840011078;38-400;Krosno;Podkarpackie;Powiat kroœnieñski / Powiat m. Krosno;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/11/18;2010/11/22
18-2;18;Projekt;Ochrona in situ ¿ubra w Polsce- czêœæ po³udniowa;POIS.05.01.00-00-195/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;1,273,856.40;1,150,259.07;977,720.21;977,720.21;Regionalna Dyrekcja lasów Pañstwowych w Kroœnie;6840011078;38-400;Krosno;Podkarpackie;Powiat kroœnieñski / Powiat m. Krosno;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/11/18;2010/11/22
02-2;02;Projekt;Reintrodukcja popielicy w Polsce Zachodniej - etap III;POIS.05.01.00-00-202/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;221,619.05;221,619.05;188,376.19;188,376.19;"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";7781009642;60-788;Poznañ;Wielkopolskie;Powiat m. Poznañ;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.01.00-00-202/09-01;Nie;2010/09/02;2010/09/21
02-3;02;Projekt;Reintrodukacja i restytucja niepylaka apollo na Dolnym Œl¹sku.;POIS.05.01.00-00-226/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;1,411,907.00;1,411,907.00;1,200,120.95;1,200,120.95;Fundacja EkoRozwoju;8990023428;50-134;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.01.00-00-226/09-03;Nie;2010/09/08;2010/09/08
16-2;16;Projekt;Reintrodukacja i restytucja niepylaka apollo na Dolnym Œl¹sku.;POIS.05.01.00-00-226/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;1,411,907.00;1,411,907.00;1,200,120.95;1,200,120.95;Fundacja EkoRozwoju;8990023428;50-134;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.01.00-00-226/09-03;Nie;2010/09/08;2010/09/08
02-4;02;Projekt;Drogi dla Natury - aleje przydro¿ne jako korytarze ekologiczne dla pachnicy dêbowej;POIS.05.02.00-00-181/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.02.00;;681,187.00;681,187.00;579,008.95;579,008.95;Fundacja EkoRozwoju;8990023428;50-134;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.02.00-00-181/09-03;Nie;2010/03/29;2010/04/12
12-4;12;Projekt;Drogi dla Natury - aleje przydro¿ne jako korytarze ekologiczne dla pachnicy dêbowej;POIS.05.02.00-00-181/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.02.00;;681,187.00;681,187.00;579,008.95;579,008.95;Fundacja EkoRozwoju;8990023428;50-134;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.02.00-00-181/09-03;Nie;2010/03/29;2010/04/12
28-2;28;Projekt;Drogi dla Natury - aleje przydro¿ne jako korytarze ekologiczne dla pachnicy dêbowej;POIS.05.02.00-00-181/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.02.00;;681,187.00;681,187.00;579,008.95;579,008.95;Fundacja EkoRozwoju;8990023428;50-134;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.02.00-00-181/09-03;Nie;2010/03/29;2010/04/12
02-5;02;Projekt;Budowa wspólnej platformy wymiany informacji oraz systemu szkoleñ zawodowych w parkach narodowych;POIS.05.04.00-00-002/08-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;101,818.98;101,818.98;86,546.14;86,546.14;Narodowa Fundacja Ochrony Œrodowiska;5220001889;01-445;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-002/08-08;Nie;2010/08/30;2010/09/01
06-3;06;Projekt;Budowa wspólnej platformy wymiany informacji oraz systemu szkoleñ zawodowych w parkach narodowych;POIS.05.04.00-00-002/08-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;101,818.98;101,818.98;86,546.14;86,546.14;Narodowa Fundacja Ochrony Œrodowiska;5220001889;01-445;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-002/08-08;Nie;2010/08/30;2010/09/01
08-4;08;Projekt;Budowa wspólnej platformy wymiany informacji oraz systemu szkoleñ zawodowych w parkach narodowych;POIS.05.04.00-00-002/08-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;101,818.98;101,818.98;86,546.14;86,546.14;Narodowa Fundacja Ochrony Œrodowiska;5220001889;01-445;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-002/08-08;Nie;2010/08/30;2010/09/01
