"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPZP.01.01.01-32-106/09-02";"Wzrost konkurencyjności firmy Ogród pod Wierzbami poprzez inwestycję w nowoczesne urządzenia do pielęgnacji terenów zielonych.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"122,389.00";"100,318.84";"60,191.30";"51,162.60";"„Ogród pod Wierzbami Spółka z ograniczoną odpowiedzialnością” Spółka Komandytowa";"9552156963";"71-001";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka komandytowa - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/02/01";"2011/02/02"
"RPZP.01.01.01-32-107/09-02";"Rozbudowa parku maszynowego przedsiębiorstwa C.M. kluczem do podniesienia konkurencyjności na rynku krajowym";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"2,256,958.45";"1,636,052.00";"981,631.20";"834,386.50";"Firma Handlowo-Uslugowa ""C.M."" Marek Czaja";"8520023359";"71-163";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/24";"2011/03/25"
"RPZP.01.01.01-32-121/09-02";"Wdrożenie sytemu druku cyfrowego ze zintegrowanym systemem kontrolno - zarządzającym wraz z outsourcingiem tej usługi";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"194,560.00";"159,475.41";"95,685.24";"81,332.44";"ARSO-SERWIS Przedsiębiorstwo Usługowe Roman Proszkowski";"8521032857";"71-312";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-121/09-01";"Nie";"2011/02/10";"2011/02/17"
"RPZP.01.01.01-32-133/10-01";"Wzrost konkurencyjności firmy S-PIRO poprzez inwestycje i wdrożenie innowacji produktowej";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"199,410.00";"199,410.00";"119,646.00";"119,646.00";"S-PIRO MARINA CHORUŻYJ";"8522278796";"71-784";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-133/10-02";"Nie";"2011/02/22";"2011/02/28"
"RPZP.01.01.01-32-146/10-01";"„Zdobycie pozycji lidera przez firmę Glob-Term na krajowym rynku wytwarzania biomasy poprzez inwestycje w innowacyjny sprzęt”.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"2,033,332.52";"1,666,666.00";"999,999.60";"999,999.60";"Glob – Term Spółka Cywilna Józef Zalewski i Wspólnicy";"8512815502";"72-006";"Mierzyn";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/01/28";"2011/02/03"
"RPZP.01.01.01-32-161/10-03";"Wzrost konkurencyjności firmy Przerób Drewna Usługi Transportowe Błażej Kacprzak poprzez zakup innowacyjnego urządzenia do przerobu odpadów drzewnych na biomasę";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"1,540,860.00";"1,263,000.00";"757,800.00";"757,800.00";"Przerób Drewna Usługi Transportowe Błażej Kacprzak";"5941002620";"73-240";"Strumienno";"Zachodniopomorskie";"Powiat choszczeński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.01-32-161/10-02";"Nie";"2011/05/10";"2011/05/11"
"RPZP.01.01.01-32-167/09-04";"Zwiększenie konkurencyjności Zakładu Ogólnobudowlanego Maso-Tech dzięki kompleksowości oraz poszerzeniu oferty świadczonych usług budowlanych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"170,800.00";"140,000.00";"84,000.00";"71,399.99";"Maso-Tech Zakład Ogólnobudowlany Zdrojewski Sylwester";"8512177438";"72-010";"Plichowo";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/02/18";"2011/02/18"
"RPZP.01.01.01-32-192/09-02";"Rozwój zasobów technicznych oraz zakresu działalności firmy WASTE Daniel Jaworski w firmie w Szczecinie przy ul. Wiśniowej 13, w celu zwiększenia wydajności pracy i rentowności działalności.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"1,573,932.28";"1,295,974.02";"777,584.41";"660,946.75";"Waste Daniel Jaworski";"8512459792";"71-496";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-192/09-03";"Tak";"2011/01/17";"2011/01/18"
"RPZP.01.01.01-32-321/09-03";"Podwyższenie konkurencyjności Firmy Produkcyjno Usługowej i Handlowej Waldemar Kwarta poprzez rozbudowę parku maszynowego do prac ogrodniczych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"123,208.64";"100,990.69";"60,594.41";"51,505.24";"Firma Produkcyjno Usługowa i Handlowa Waldemar Kwarta";"5971245758";"74-300";"Myślibórz";"Zachodniopomorskie";"Powiat myśliborski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-321/09-02";"Tak";"2011/01/13";"2011/01/20"
"RPZP.01.01.01-32-349/10-01";"Innowacyjny „Świat reklamy 3D” Agencja Reklamowa „Marek Nowaczyk” w Szczecinie";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"1,976,400.00";"1,620,000.00";"972,000.00";"972,000.00";"Marek Nowaczyk";"8521653298";"71-037";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-349/10-01";"Nie";"2011/02/15";"2011/02/15"
"RPZP.01.01.01-32-377/10-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez unowocześnienie posiadanego majątku trwałego i wprowadzenie nowych usług na rynek krajowy.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"634,396.34";"484,497.00";"290,698.20";"290,698.20";"SPORT EVENT – Paweł Fąferek";"6691660706";"78-449";"Borne Sulinowo";"Zachodniopomorskie";"Powiat szczecinecki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/05/16";"2011/05/17"
"RPZP.01.01.01-32-436/10-01";"Poprawa konkurencyjności firmy Broker-Life Ćwikliński Krzysztof poprzez rozszerzenie oferowanych usług. ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"197,000.00";"153,660.00";"92,196.00";"92,196.00";"Broker-Life Krzysztof Ćwikliński";"8511009928";"72-020";"Trzebież";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/09";"2011/03/10"
"RPZP.01.01.02-32-070/09-02";"Wzrost konkurencyjności przedsiębiorstwa na rynku województwa zachodniopomorskiego poprzez zakup specjalistycznych urządzeń";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"368,677.73";"299,737.98";"173,848.03";"173,848.03";"""STEED"" Spółka Akcyjna";"8521146696";"70-820";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka akcyjna - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/21";"2011/03/22"
"RPZP.01.01.02-32-081/09-02";"Wprowadzenie nowej usługi czyszczenia kanałów wentylacyjnych z wykorzystaniem ekologicznej technologii ozonowania powietrza w różnych obiektach budowlanych, w szczególności w szpitalach, uzdrowiskach";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"337,706.98";"270,809.00";"162,485.40";"162,485.40";"Biuro Usługowo-Handlowe ""Klimat"" Beata Kalinowska";"6711014413";"78-100";"Kołobrzeg";"Zachodniopomorskie";"Powiat kołobrzeski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/18";"2011/05/25"
"RPZP.01.01.02-32-095/09-01";"Wzrost konkurencyjności przedsiębiorstwa ZBOiUD „AZBUD” w Nowogardzie poprzez inwestycję w innowacyjną maszynę do układania kostki brukowej
";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"199,300.00";"199,300.00";"119,580.00";"119,580.00";"Zakład Budownictwa Ogólnego i Utrzymania Dróg „AZBUD” Zdzisław Ajs";"8590003899";"72-200";"Nowogard";"Zachodniopomorskie";"Powiat goleniowski / Powiat kamieński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-095/09-01";"Tak";"2011/01/31";"2011/02/01"
"RPZP.01.01.02-32-108/09-02";"Rozbudowa parku maszynowego i wyposażenia technicznego firmy Mazur - Specjalistyczne Przedsiębiorstwo Robót Inżynieryjnych kluczem do podniesienia jej konkurencyjności na rynku krajowym";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"4,951,854.71";"4,058,897.30";"2,000,000.00";"1,699,999.99";"MAZUR – Specjalistyczne Przedsiębiorstwo Robót Inżynieryjnych";"8560002346";"71-310";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/02/25";"2011/03/01"
"RPZP.01.01.02-32-136/09-02";"Wzrost konkurencyjności firmy Dorbud Sp. z o.o. poprzez zakup wibromłota o wysokiej częstotliwości z ustawnymi parametrami mas mimośrodkowych i wielkości amplitudy wraz z wyposażeniem";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"2,061,385.20";"1,689,660.00";"1,013,796.00";"861,726.60";"Przedsiębiorstwo Budowlane Dorbud Spółka z ograniczoną odpowiedzialnością ";"9551856233";"70-672";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/02/25";"2011/03/01"
"RPZP.01.01.02-32-136/10-00";"Zakup innowacyjnego urządzenia budowlanego ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"466,194.21";"382,126.40";"229,275.84";"229,275.84";"NIWA SZCZECIN Sp. z o.o.";"9552224883";"70-656";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/05";"2011/05/06"
"RPZP.01.01.02-32-147/09-01";"Wzrost konkurencyjności Przedsiębiorstwa Budowlanego Wilkocki w Szczecinie poprzez zakup innowacyjnych maszyn budowlanych ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"2,961,497.74";"2,415,907.50";"1,449,544.50";"1,449,544.50";"Wilkocki Przedsiębiorstwo Budowlane Henryk Wilkocki";"8520004126";"71-042";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/04";"2011/03/08"
"RPZP.01.01.02-32-160/09-04";"Wprowadzenie i promocja nowego produktu i usługi w firmie FDO poprzez zakup wytwórni mieszanek drogowych w technologii na zimno przy użyciu bitumów spienionych.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"3,791,753.26";"3,308,422.40";"1,985,053.44";"1,687,295.42";"FDO Spółka z ograniczoną odpowiedzialnością";"8512772715";"72-004";"Leśno Górne";"Zachodniopomorskie";"Powiat m. Szczecin / Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.02-32-160/09-02";"Nie";"2011/01/26";"2011/01/27"
"RPZP.01.01.02-32-190/09-02";"Podniesienie konkurencyjności Przedsiębiorstwa Budowlano-Inżynieryjnego GRAND Kazimierz Ligus w Białogardzie w wyniku zakupu innowacyjnego sprzętu budowlanego wraz z dodatkowym osprzętem.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"2,028,930.15";"1,663,057.50";"997,834.50";"997,834.50";"Przedsiębiorstwo Budowlano-Inżynieryjne GRAND Kazimierz Ligus";"6721006177";"78-200";"Białogard";"Zachodniopomorskie";"Powiat białogardzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-190/09-03";"Nie";"2011/03/07";"2011/03/08"
"RPZP.01.01.02-32-218/09-02";"Wzrost konkurencyjności Status Sp. z o.o. poprzez zakup nowoczesnych maszyn i urządzeń wykorzystywanych w procesie świadczonych usług.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"996,374.00";"631,700.00";"379,020.00";"322,167.00";"STATUS Spółka z ograniczoną odpowiedzialnością";"8522448749";"70-010";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/19";"2011/05/25"
"RPZP.01.01.03-32-052/10-02";"Podwyższenie pozycji konkurencyjnej GuGuSystem sp. z o.o. poprzez wdrożenie innowacyjnych totemów mediowych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.03";"Zachodniopomorskie";"";"";"1,283,440.00";"1,052,000.00";"631,200.00";"631,200.00";"GuGuSystem sp. z o.o.";"8522564220";"71-696";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.03-32-052/10-01";"Nie";"2011/02/28";"2011/03/01"
"RPZP.01.03.01-32-001/09-02";"Projektowanie i wdrożenie Systemu Zarządzania Jakością ISO 9001:2008";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"58,218.40";"47,720.00";"23,860.00";"20,281.00";"Art - Pol Artur Skoneczny Spółka Jawna";"8541991319";"73-110";"Stargard Szczec.";"Zachodniopomorskie";"Powiat stargardzki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka jawna - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/04";"2011/03/08"
"RPZP.01.03.01-32-001/11-00";"Doradztwo w zakresie wdrożenia i dalszego doskonalenia nowej generacji produktów oraz opracowanie planów marketingowych w firmie HORSEPOWER TUNING";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"83,640.00";"68,000.00";"34,000.00";"34,000.00";"HORSEPOWER TUNING PRZEMYSŁAW GRZELIŃSKI";"8521137823";"71-017";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/18";"2011/05/24"
"RPZP.01.03.01-32-003/09-01";"„Zwiększenie konkurencyjności firmy MPT STANRO - opracowanie i wdrożenie strategii rozwoju wewnętrznego i rynkowego”";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"76,860.00";"59,000.00";"29,500.00";"25,075.00";"MPT STANRO M.SZCZECHOWICZ";"8510304565";"70-440";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-003/09-02";"Tak";"2011/01/04";"2011/01/12"
"RPZP.01.03.01-32-004/08-04";"Pozyskanie doradztwa w zakresie przygotowania dokumentacji technicznej dla inwestycji fundamentem rozwoju firmy SIS GROUP.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"213,500.00";"175,000.00";"40,000.00";"34,000.00";"HOSSO SIS GROUP Spółka z ograniczoną odpowiedzialnością.";"8571883646";"72-300";"Gryfice";"Zachodniopomorskie";"Powiat choszczeński / Powiat gryficki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/24";"2011/03/25"
"RPZP.01.03.01-32-004/09-02";"Wzrost konkurencyjności przedsiębiorstwa ALPLAST na krajowym rynku IT poprzez doradztwo w planowanie inwestycyjne
";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"75,640.00";"62,000.00";"31,000.00";"26,349.98";"Towarzystwo Handlowe ALPLAST Spółka Jawna A. Bąk i Spółka";"6710012263";"78-100";"Kołobrzeg";"Zachodniopomorskie";"Powiat kołobrzeski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka jawna - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-004/09-01";"Tak";"2011/04/01";"2011/04/04"
"RPZP.01.03.01-32-005/09-01";"Zwiększenie konkurencyjności firmy poprzez wdrożenie systemu zarządzania środowiskowego";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"41,253.00";"34,300.00";"17,150.00";"14,577.50";"FOSFAN Spółka Akcyjna";"8510307457";"71-820";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - średnie przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/06";"2011/04/07"
"RPZP.01.03.01-32-010/09-01";"OPRACOWANIE, WDROŻENIE I CERTYFIKACJA SYSTEMU JAKOŚCI ISO 9001:2008";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"54,290.00";"44,500.00";"22,250.00";"18,912.50";"PRINT GROUP SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA";"8522520116";"71-063";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-010/09-02";"Tak";"2011/03/03";"2011/03/03"
"RPZP.01.03.01-32-011/11-01";"Strategia Rozwoju Hossa Finance";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"36,900.00";"30,000.00";"15,000.00";"15,000.00";"Najda Consulting Andrzej Najda";"9551896221";"70-354";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/27";"2011/05/27"
"RPZP.01.03.01-32-012/09-01";"Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 droga do poprawy konkurencyjności firmy Longa Vita Sp. Z o.o.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"25,504.00";"25,504.00";"12,752.00";"10,839.20";"LONGA VITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"9552027148";"70-111";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/27";"2011/04/29"
"RPZP.01.03.01-32-013/09-02";"Implementacja Systemu Zarządzania Jakością wg normy ISO 17025:2005 droga do poprawy konkurencyjności PRZEDSIĘBIORSTWA PRODUKCYJNO-USŁUGOWO-HANDLOWEGO „AR” ANDRZEJ ROSIAK";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"33,627.20";"27,960.00";"13,980.00";"11,883.00";"PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE „AR” ANDRZEJ ROSIAK";"8511008202";"70-492";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/21";"2011/04/29"
"RPZP.01.03.01-32-015/09-01";"Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 drogą do poprawy konkurencyjności firmy Komplex PPOŻ BHP s.c.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.03.00";"RPZP.01.03.01";"Zachodniopomorskie";"";"";"22,564.00";"19,000.00";"9,500.00";"8,075.00";"Komplex PPOŻ BHP SPÓŁKA CYWILNA Irena Kleśta, Wiesław Kleśta";"8513066563";"70-255";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.03.01-32-015/09-01";"Nie";"2011/01/07";"2011/01/12"
