"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-121";"Projekt";"Badanie i wdrożenie systemu kanalizacji sanitarnej małośrednicowej zrównoważonego przepływu.
Nr statystyczny PKWiU 43.22.11";"POIG.04.01.00-06-007/09-06";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.01.00";"";"6,771,000.00";"5,550,000.00";"3,848,400.00";"3,271,140.00";"Przedsiębiorstwo Urządzeń Ochrony Środowiska Biotop sp. z o.o. ";"9220003353";"22-400";"Zamość";"Lubelskie";"Powiat m. Zamość / Powiat zamojski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/04";"2011/04/11"
"33-122";"Projekt";"Badania nad budową architektury masowego systemu pocztowego nowej generacji przy założeniu dużej skalowalności umożliwiającej zastosowanie produktu na skalę globalną";"POIG.04.01.00-12-030/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.01.00";"";"8,135,947.06";"5,686,407.32";"2,843,203.66";"2,416,723.11";"INTERIA.PL S.A.";"6772118727";"31-946";"Kraków";"Małopolskie";"Powiat m. Kraków";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.01.00-12-030/09-02";"Nie";"2011/04/22";"2011/04/28"
"33-123";"Projekt";"Uniwersalna platforma bezpieczeństwa użytkowników mobilnych LabMSF Platform - Mobile Secure Family";"POIG.04.01.00-12-115/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.01.00";"";"1,255,270.00";"1,029,000.00";"716,450.00";"608,982.50";"Laboratorium MSF Sp. z ograniczoną odpowiedzialnością";"5272530329";"31-147";"Kraków";"Małopolskie";"Powiat m. Kraków";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/02/28";"2011/03/01"
"33-124";"Projekt";"Opracowanie i wdrożenie innowacyjnej, przyjaznej środowisku technologii modyfikacji asfaltów drogowych gumą";"POIG.04.01.00-14-188/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.01.00";"";"1,749,968.00";"1,229,700.00";"368,910.00";"313,573.50";"Polski Asfalt Sp. z o. o.";"8511027240";"05-800";"Pruszków";"Mazowieckie";"Powiat pruszkowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/01";"2011/03/07"
"33-125";"Projekt";"Opracowanie i wdrożenie nowoczesnej koncepcji specjalistycznych salonów sprzedaży drzwi i podłóg";"POIG.04.01.00-14-191/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.01.00";"";"9,389,200.00";"5,130,000.00";"1,539,000.00";"1,308,150.00";"SKŁADY VOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA";"7790016245";"62-006";"Janikowo";"Wielkopolskie";"Powiat poznański";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/16";"2011/04/28"
"33-126";"Projekt";"Innowacyjność nowego wzoru użytkowego w parze z ekologią";"POIG.04.02.00-12-012/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"4,846,014.00";"4,027,700.00";"2,773,390.00";"2,357,381.50";"Przedsiębiorstwo Produkcyjno Handlowo Usługowe STALMARK Marek Kuźma";"5512157664";"32-600";"Oświęcim";"Małopolskie";"Powiat oświęcimski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/18";"2011/05/04"
"33-127";"Projekt";"Wdrożenie innowacyjnych systemów paneli ściennych do konstrukcji elementów nośnych";"POIG.04.02.00-24-008/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"10,161,502.00";"8,329,100.00";"4,847,460.00";"4,120,341.00";"LS Tech-Homes Spółka z ograniczoną odpowiedzialnością";"5472105335";"43-300";"Bielsko-Biała";"Śląskie";"Powiat m. Bielsko-Biała";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-24-008/09-02";"Nie";"2011/01/13";"2011/03/29"
"33-128";"Projekt";"Wdrożenie innowacyjnej technologii usługi serwisowania pojazdów chłodniczych";"POIG.04.04.00-24-015/08-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"37,038,270.46";"28,022,768.00";"14,011,384.00";"11,909,676.40";"FRIGIPOL SP. Z O.O.";"5730013667";"42-200";"Częstochowa";"Śląskie";"Powiat m. Częstochowa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/05"
"33-129";"Projekt";"Utworzenie Centrum Badawczo-Rozwojowego Technologii Betonowych Ren-Bet Sp. z o.o.";"POIG.04.05.02-00-075/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.05.00";"POIG.04.05.02";"16,161,340.00";"13,247,000.00";"9,092,900.00";"7,728,965.00";"Ren-Bet Sp. z o.o.";"6781002289";"31-216";"Kraków";"Małopolskie";"Powiat m. Kraków";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/31";"2011/03/31"
"33-130";"Projekt";"Rozwój Pierwszego Polskiego Klastra Budownictwa Pasywnego i
Energooszczednego";"POIG.05.01.00-00-004/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.01.00";"";"5,571,740.38";"4,918,840.82";"4,914,616.91";"4,177,424.37";"Górnośląski Park Przemysłowy Spółka z ograniczoną odpowiedzialnością";"9540020169";"40-155";"Katowice";"Śląskie";"Powiat m. Katowice";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.01.00-00-004/09-07";"Nie";"2011/02/12";"2011/04/06"
"33-131";"Projekt";"Centrum Technologii Energetycznych Powiązania Kooperacyjnego Dolnośląskiego
Klastra Energii Odnawialnej";"POIG.05.01.00-00-005/09-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.01.00";"";"10,088,500.00";"10,088,500.00";"9,873,500.00";"8,392,475.00";"Oddział Terenowy Stowarzyszenia ""Wolna Przedsiębiorczość""";"8841003900";"58-100";"Świdnica";"Dolnośląskie";"Powiat świdnicki";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"Stowarzyszenia i organizacje społeczne";"00 Nie dotyczy";"POIG.05.01.00-00-005/09-02";"Nie";"2011/04/29";"2011/05/13"
"33-132";"Projekt";"Wsparcie efektywnego wykorzystania własności przemysłowej w innowacyjnej gospodarce";"POIG.05.02.00-00-004/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"10,770,000.00";"10,770,000.00";"10,770,000.00";"9,154,500.00";"Urząd Patentowy RP";"5261048480";"00-950";"Warszawa";"";"";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/14";"2011/04/19"
"33-133";"Projekt";"Wzmocnienie pozycji konkurencyjnej IOB poprzez rozszerzenie katalogu usług proinnowacyjnych dla przedsiębiorstw";"POIG.05.02.00-00-011/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"1,868,820.00";"1,868,820.00";"1,868,820.00";"1,588,497.00";"Górnośląska Agencja Przekształceń Przedsiębiorstw S.A.";"9540001114";"40-045";"Katowice";"Śląskie";"Powiat m. Katowice";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/28";"2011/05/18"
"33-134";"Projekt";"Profesjonalne usługi proinnowacyjne gwarancją sukcesu w biznesie";"POIG.05.02.00-00-014/08-05";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"5,998,042.25";"5,649,240.09";"5,649,240.09";"4,801,854.08";"Bełchatowsko Kleszczowski Park Przemysłowo Technologiczny Sp. z o.o.";"7692018378";"97-400";"Bełchatów";"Łódzkie";"Powiat bełchatowski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.02.00-00-014/08-06-K01";"Nie";"2011/03/10";"2011/03/10"
"33-135";"Projekt";"LEM – dyfuzja innowacji wsród MSP";"POIG.05.02.00-00-015/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"7,762,085.28";"6,783,509.00";"6,783,509.00";"5,765,982.65";"Krajowa Izba Gospodarcza";"5260001708";"00-074";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"organizacja pracodawców";"00 Nie dotyczy";"POIG.05.02.00-00-015/09-05";"Nie";"2011/03/11";"2011/03/16"
"33-136";"Projekt";"AUDYT STRATEGICZNY PRZEDSIĘBIORSTWA (ASP) – nową usługą doradczą dla przedsiębiorstw świadczoną przez Instytucje Otoczenia Biznesu
";"POIG.05.02.00-00-015/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"2,479,300.00";"2,479,300.00";"2,479,300.00";"2,107,405.00";"Górnośląska Agencja Przekształceń Przedsiębiorstw S.A.";"9540001114";"40-045";"Katowice";"Śląskie";"Powiat m. Katowice";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/02/21";"2011/02/21"
"33-137";"Projekt";"Klinika Biznesu - Centrum Nowych Usług Proinnowacyjnych ";"POIG.05.02.00-00-016/09-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"6,382,600.00";"6,382,600.00";"6,382,600.00";"5,425,210.00";"Oddział Terenowy Stowarzyszenia Wolna Przedsiębiorczość ";"8841003900";"58-100";"Świdnica";"Dolnośląskie";"Powiat świdnicki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"00 Nie dotyczy";"";"";"2011/03/18";"2011/04/18"
"33-138";"Projekt";"Katalizator inwestycji – usługi doradcze dla MSP w zakresie pozyskania kapitału zewnętrznego.";"POIG.05.02.00-00-017/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"6,316,272.00";"5,820,700.00";"5,820,700.00";"4,947,595.00";"Fundacja Obserwatorium Zarządzania";"7010000181";"02-952";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"";"";"2011/02/01";"2011/05/20"
"33-139";"Projekt";"TRANSFER WIEDZY I TECHNOLOGII DO PRZEDSIĘBIORSTW NA TERENIE POLSKI";"POIG.05.02.00-00-020/08-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"3,127,900.00";"3,025,000.00";"3,025,000.00";"2,571,250.00";"Przemysłowy Instytut Automatyki i Pomiarów ""PIAP""";"5250008815";"02-486";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"jednostka naukowa";"00 Nie dotyczy";"POIG.05.02.00-00-020/08-05";"Nie";"2011/03/25";"2011/04/01"
"33-140";"Projekt";"Capital Express – nowa proinnowacyjna usługa doradcza dla firm z potencjałem";"POIG.05.02.00-00-021/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"3,447,275.55";"3,273,485.17";"3,273,485.17";"2,782,462.39";"Agencja Rozwoju Lokalnego S.A.";"6320011505";"43-600";"Jaworzno";"Śląskie";"Powiat m. Jaworzno";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/30";"2011/04/11"
"33-141";"Projekt";"Opracowanie usługi proinnowacyjnej - System Zarządzania Obiegiem Korespondencji dla MMSP";"POIG.05.02.00-00-022/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"7,183,527.39";"5,624,140.00";"5,624,140.00";"4,780,519.00";"Krajowa Izba Gospodarcza Elektroniki i Telekomunikacji";"5260029121";"00-739";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"organizacja pracodawców";"00 Nie dotyczy";"POIG.05.02.00-00-022/08-09";"Tak";"2011/03/25";"2011/04/13"
"33-142";"Projekt";"Złoty Standard w Obsłudze Klienta - wdrażanie innowacji i dyfuzja dobrych praktyk w hotelarstwie i gastronomii";"POIG.05.02.00-00-022/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"2,987,443.35";"2,811,886.80";"2,811,886.80";"2,390,103.78";"Agencja Rozwoju Lokalnego S.A.";"6320011505";"43-600";"Jaworzno";"Śląskie";"Powiat m. Jaworzno";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/30";"2011/04/11"
"33-143";"Projekt";"APP, ADPR - wdrażanie innowacji i dyfuzja dobrych praktyk w niepublicznych zakładach opieki zdrowotnej";"POIG.05.02.00-00-023/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"2,999,693.35";"2,824,386.80";"2,824,386.80";"2,400,728.78";"Agencja Rozwoju Lokalnego S.A.";"6320011505";"43-600";"Jaworzno";"Śląskie";"Powiat m. Jaworzno";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - małe przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/30";"2011/04/11"
"33-144";"Projekt";"Konfigurowanie Procesowe Produktów Sieciowych";"POIG.05.02.00-00-025/08-05";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"7,722,650.00";"7,722,650.00";"7,722,650.00";"6,564,252.50";"Oddział Terenowy Stowarzyszenia ""Wolna Przedsiębiorczość"" w Świdnicy";"8841003900";"58-100";"Świdnica";"Dolnośląskie";"Powiat świdnicki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"00 Nie dotyczy";"POIG.05.02.00-00-025/08-08";"Nie";"2011/04/26";"2011/04/29"
"33-145";"Projekt";"Proinnowacyjna usługa zwiększania roli produktów i usług opartych na wiedzy w działaniach MSP ";"POIG.05.02.00-00-026/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"2,985,160.38";"2,985,160.38";"2,985,160.38";"2,537,386.32";"Fundacja Centrum Innowacji FIRE";"5261055161";"02-051";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"POIG.05.02.00-00-026/10-01";"Nie";"2011/02/21";"2011/02/21"
"33-146";"Projekt";"KIGNET Innowacje - izbowy system wsparcia innowacyjności przedsiębiorstw";"POIG.05.02.00-00-027/08-08";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"21,708,218.00";"19,925,602.00";"19,925,602.00";"16,936,761.70";"Krajowa Izba Gospodarcza";"5260001708";"00-074";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"organizacja pracodawców";"00 Nie dotyczy";"";"";"2011/04/20";"2011/05/04"
"33-147";"Projekt";"Audyt Marketingowy  Młodej Firmy (AMMF)- nową usługą dla przedsiębiorstw świadczoną przez Instytucje Otoczenia Biznesu";"POIG.05.02.00-00-027/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"2,612,600.00";"2,612,600.00";"2,612,600.00";"2,220,710.00";"Górnośląska Agencja Przekształceń Przedsiębiorstw S.A.";"9540001114";"40-045";"Katowice";"Śląskie";"Powiat m. Katowice";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/11";"2011/04/27"
"33-148";"Projekt";"Opracowanie i wdrożenie systemu wsparcia przedsiębiorstw kluczowych technologii wspomagających w zakresie zarządzania wiedzą ";"POIG.05.02.00-00-028/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"8,996,400.00";"8,996,400.00";"8,996,400.00";"7,646,940.00";"Polska Izba Gospodarcza Zaawansowanych Technologii";"5252424506";"00-043";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"00 Nie dotyczy";"POIG.05.02.00-00-028/10-01";"Nie";"2011/03/25";"2011/03/29"
"33-149";"Projekt";"Nowe usługi proinnowacyjne w doradztwie energetycznym dotyczącym budynków";"POIG.05.02.00-00-029/08-05";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"6,345,905.00";"6,107,800.00";"6,107,800.00";"5,191,630.00";"FUNDACJA POSZANOWANIA ENERGII";"5262095317";"00-002";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"POIG.05.02.00-00-029/08-06-K01";"Nie";"2011/02/22";"2011/02/28"
"33-150";"Projekt";"Wdrożenie nowych, proinnowacyjnych usług sprzyjających dyfuzji innowacji w sektorze MSP.";"POIG.05.02.00-00-034/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.02.00";"";"10,530,292.00";"9,998,200.00";"9,998,200.00";"8,498,470.00";"Sekwencja Spółka z ograniczoną odpowiedzialnością";"7342823116";"05-820";"Piastów";"Mazowieckie";"Powiat pruszkowski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.02.00-00-034/10-01";"Nie";"2011/03/25";"2011/03/29"
"33-151";"Projekt";"WIDOK – Własność Intelektualna: Doceniam – Ochraniam - Korzystam";"POIG.05.04.02-00-013/08-05";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.02";"992,292.00";"992,292.00";"992,292.00";"843,448.20";"Małopolska Agencja Rozwoju Regionalnego S.A.";"6760058847";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.05.04.02-00-013/08-07";"Tak";"2011/02/03";"2011/02/24"
"33-152";"Projekt";"Własność Intelektualna - niedoceniony potencjał przedsiębiorców";"POIG.05.04.02-00-013/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.02";"1,708,800.00";"1,708,800.00";"1,708,800.00";"1,452,480.00";"Małopolska Agencja Rozwoju Regionalnego S.A.";"6760058847";"31-542";"Kraków";"Małopolskie";"Powiat m. Kraków";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/13";"2011/04/29"
"33-153";"Projekt";"Przedsiębiorco chroń swój pomysł! Biuletyn własności intelektualnej dla przedsiębiorców.";"POIG.05.04.02-00-014/09-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.05.00.00";"POIG.05.04.00";"POIG.05.04.02";"668,000.00";"668,000.00";"668,000.00";"567,800.00";"Fundacja ProRegio";"7781425553";"61-741";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"fundacja";"00 Nie dotyczy";"";"";"2011/03/04";"2011/03/09"
