"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-42";"Projekt";"Techniki wirtualne w badaniach stanu, zagrożeń bezpieczeństwa i środowiska eksploatowanych maszyn";"POIG.01.03.01-00-212/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.01";"3,947,760.00";"3,947,760.00";"3,947,760.00";"3,355,596.00";"Uniwersytet Technologiczno - Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy";"5540313107";"85-225";"Bydgoszcz";"Kujawsko-pomorskie";"Powiat m. Bydgoszcz";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.01.03.01-00-212/09-15";"Nie";"2010/12/27";"2010/12/27"
"33-43";"Projekt";"Ochrona własności intelektualnej z zakresie weterynaryjnych produktów leczniczych dla pszczół
";"POIG.01.03.02-00-003/08-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"98,980.00";"91,500.00";"91,500.00";"77,775.00";"Instytut Przemysłu Organicznego";"5250008577";"03-236";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-003/08-10-K01";"Tak";"2010/04/12";"2010/04/13"
"33-44";"Projekt";"Ochrona patentowa metody aktywacji fosfofruktokinazy eukariotów, ze szczególnym uwzględnieniem zastosowania w procesach przemysłowych.
";"POIG.01.03.02-00-005/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"115,000.00";"115,000.00";"115,000.00";"97,750.00";"Instytut Chemii Bioorganicznej PAN";"7770002062";"61-704";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-005/08-12";"Nie";"2010/12/30";"2010/12/30"
"33-45";"Projekt";"Ochrona patentowa metody aktywacji i inhibicji fosfofruktokinazy eukariotów, ze szczególnym uwzględnieniem zastosowania w medycynie";"POIG.01.03.02-00-006/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"115,000.00";"115,000.00";"115,000.00";"97,750.00";"Instytut Chemii Bioorganicznej PAN";"7770002062";"61-704";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-006/08-11";"Nie";"2010/12/30";"2010/12/30"
"33-46";"Projekt";"Uzyskanie ochrony patentowej aptamerów RNA jako inhibitorów rybonukleazy Dicer";"POIG.01.03.02-00-007/08-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"68,300.00";"68,300.00";"68,300.00";"58,055.00";"Instytut Chemii Bioorganicznej PAN";"7770002062";"61-704";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-007/08-09";"Nie";"2010/11/05";"2010/11/17"
"33-47";"Projekt";"Ochrona patentowa wynalazku pt. Sposób uruchomienia fermentacji octowej w warunkach przemysłowych
 ";"POIG.01.03.02-00-010/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"160,381.20";"131,100.00";"131,100.00";"111,435.00";"Instytut Biotechnologii Przemysłu Rolno-Spożywczego";"5250008264";"02-532";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-010/09-04";"Nie";"2010/12/21";"2010/12/27"
"33-48";"Projekt";"Ochrona patentowa sposobu otrzymywania 4-furfurylocytozyny oraz  wytworzenie kompozycji antystarzeniowej.";"POIG.01.03.02-00-011/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"341,508.00";"341,508.00";"341,508.00";"290,281.80";"Instytut Chemii Bioorganicznej PAN";"7770002062";"61-704";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-011/09-06";"Nie";"2010/12/30";"2010/12/30"
"33-49";"Projekt";"Ochrona patentowa wynalazku dotyczącego szczepu drożdży i sposobu uzyskiwania suszonego preparatu tych drożdży,  gwarantującego zachowanie  cech technologicznych, umożliwiających fermentowanie brzeczek (miodowych) o wysokich stężeniach cukrów";"POIG.01.03.02-00-011/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"228,971.80";"190,395.00";"190,395.00";"161,835.75";"Instytut Biotechnologii Przemysłu Rolno-Spożywczego";"5250008264";"02-532";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-011/10-01";"Nie";"2010/11/18";"2010/11/18"
"33-50";"Projekt";"Nowe syntetyczne słodziki i inhibitory słodkiego smaku";"POIG.01.03.02-00-012/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"289,540.00";"289,540.00";"289,540.00";"246,109.00";"Instytut Chemii Organicznej Polskiej Akademii Nauk";"5250008933";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-012/09-08";"Nie";"2010/12/21";"2010/12/27"
"33-51";"Projekt";"Zastosowanie innowacyjnych metod  immobilizacji esterazy lowastatyny do syntezy symwastatyny.";"POIG.01.03.02-00-013/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"258,540.00";"258,540.00";"258,540.00";"219,759.00";"Instytut Chemii Organicznej Polskiej Akademii Nauk";"5250008933";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-013/09-09";"Nie";"2010/09/07";"2010/09/08"
"33-52";"Projekt";"Ochrona patentowa wynalazku dotyczącego szczepów i sposobu otrzymywania prozdrowotnego produktu na bazie pyłku kwiatowego i miodu pszczelego";"POIG.01.03.02-00-014/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"295,138.00";"248,980.00";"248,980.00";"211,633.00";"Instytut Biotechnologii Przemysłu Rolno-Spożywczego";"5250008264";"02-532";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-014/10-01";"Nie";"2010/11/30";"2010/11/30"
"33-53";"Projekt";"Urządzenie do czyszczenie kruszywa mineralnego";"POIG.01.03.02-00-015/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"31,104.00";"21,900.00";"21,900.00";"18,615.00";"""Poltegor-Instytut"" Instytut Górnictwa Odkrywkowego";"8960005532";"51-616";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-015/09-01-K01";"Tak";"2010/05/10";"2010/05/10"
"33-54";"Projekt";"Uzyskanie ochrony patentowej wynalazku ""Linie ludzkich i mysich wczesnych prekursorów komórek śródbłonkowych""";"POIG.01.03.02-00-016/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"95,656.00";"95,656.00";"95,656.00";"81,307.60";"Instytut Immunologii i Terapii Doświadczalnej im. Ludwika Hirszfelda PAN";"8960005696";"53-114";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-016/09-09";"Nie";"2010/06/02";"2010/06/04"
"33-55";"Projekt";"Kompozycja na bazie wiech konopi przeciwko patogenom, sposób wytwarzania kompozycji oraz zastosowanie wyciągu z wiech konopi do wytwarzania kompozycji przeciwko patogenom oraz do zwalczania patogenów grzybiczych";"POIG.01.03.02-00-022/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"180,276.00";"165,544.00";"165,544.00";"140,712.40";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-022/09-04";"Nie";"2010/05/24";"2010/05/24"
"33-56";"Projekt";"Masełko lniane i sposób wytwarzania masełka lnianego.";"POIG.01.03.02-00-023/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"96,744.00";"90,000.00";"90,000.00";"76,500.00";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-023/09-04";"Nie";"2010/05/24";"2010/05/24"
"33-57";"Projekt";"Pęczniejący środek ogniochronny i metoda jego wytwarzania (An intumescent fire retardant and the methods of this manufacture)";"POIG.01.03.02-00-024/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"166,160.00";"153,000.00";"153,000.00";"130,050.00";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-024/09-04";"Nie";"2010/05/24";"2010/05/24"
"33-58";"Projekt";" Metody wytwarzania włókien i nanowłókien celulozowych  zawierających nanoczastki srebra (Methods of manufacturing cellulose fibers and nanofibers  containing silver nanoparticles).";"POIG.01.03.02-00-025/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"89,210.00";"83,500.00";"83,500.00";"70,975.00";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-025/09-05";"Nie";"2010/05/24";"2010/05/24"
"33-59";"Projekt";"Urządzenie do obróbki surowców z roślin włóknistych oraz sposób ich obróbki";"POIG.01.03.02-00-026/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"129,660.00";"119,000.00";"119,000.00";"101,150.00";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-026/09-04";"Nie";"2010/05/24";"2010/05/24"
"33-60";"Projekt";"Zastosowanie farmaceutyczne związków dendrymerycznych zawierających aminokwasy";"POIG.01.03.02-00-030/08-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"205,000.00";"200,000.00";"200,000.00";"170,000.00";"Instytut Chemii Organicznej Polskiej Akademii Nauk";"5250008933";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-030/08-11";"Nie";"2010/12/14";"2010/12/21"
"33-61";"Projekt";"Ochrona własności przemysłowej technologii i konstrukcji urządzenia wielozadaniowego do regeneracyjnego kształtowania otwartych cieków wodnych";"POIG.01.03.02-00-033/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"161,272.00";"155,000.00";"155,000.00";"131,750.00";"Przemysłowy Instytut Maszyn Rolniczych";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-033/10-01";"Nie";"2010/11/19";"2010/11/24"
"33-62";"Projekt";"Sposób degradacji węglowodorów w gruntach z wykorzystaniem odpadów poubojowych III kategorii
 ";"POIG.01.03.02-00-034/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"27,820.00";"21,850.00";"21,850.00";"18,572.50";"""Poltegor-Instytut"" Instytut Górnictwa Odkrywkowego";"8960005532";"51-616";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-034/09-04";"Nie";"2010/05/10";"2010/05/10"
"33-63";"Projekt";"Ochrona własności przemysłowej technologii wytwarzania strumienia elektrycznie naładowanego aerozolu o dużej początkowej prędkości strugi do zastosowań agrotechnicznych i dekontaminacyjnych";"POIG.01.03.02-00-034/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"163,722.00";"157,400.00";"157,400.00";"133,790.00";"Przemysłowy Instytut Maszyn Rolniczych";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-034/10-01";"Nie";"2010/11/19";"2010/11/24"
"33-64";"Projekt";"Bioaktywacja siarki odpadowej na potrzeby rekultywacji i nawożenia gleb";"POIG.01.03.02-00-035/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"236,680.00";"236,680.00";"236,680.00";"201,178.00";"Uniwersytet im. Adama Mickiewicza";"7770006350";"61-712";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.01.03.02-00-035/09-09";"Nie";"2010/10/15";"2010/10/20"
"33-65";"Projekt";"Otrzymywanie i zastosowanie pochodnych beta-diketonów";"POIG.01.03.02-00-038/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"333,060.00";"333,060.00";"333,060.00";"283,101.00";"Uniwersytet im. Adama Mickiewicza";"7770006350";"61-712";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.01.03.02-00-038/09-08";"Nie";"2010/10/15";"2010/10/20"
"33-66";"Projekt";"Budowa i produkcja innowacyjnej turbiny hydroenergetycznej z opcją aeracji. PKWiU 24.33";"POIG.01.04.00-04-001/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"7,370,325.58";"5,760,904.60";"2,761,177.25";"2,347,000.66";"AIRON INVESTMENT Anna Niemczewska";"9531008306";"85-880";"Bydgoszcz";"Kujawsko-pomorskie";"Powiat m. Bydgoszcz";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-04-001/09-01";"Nie";"2010/11/17";"2010/12/15"
"33-67";"Projekt";"Wykorzystanie wysokogradientowej separacji magnetycznej do optymalizacji spalania w kotłowniach olejowych i gazowych.";"POIG.01.04.00-04-005/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"5,965,678.00";"4,889,900.00";"3,327,955.00";"2,828,761.75";"Nesta Instal  Spółka z ograniczoną odpowiedzialnością";"8792467538";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-04-005/09-05";"Nie";"2010/06/11";"2010/07/05"
"33-68";"Projekt";"Uruchomienie laboratorium technik optoelektronicznych w celu świadczenia innowacyjnych usług konserwatorskich, PKWiU 92.52.12";"POIG.01.04.00-04-011/09-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"583,374.00";"583,374.00";"375,893.00";"319,509.05";"Restauro Spółka z ograniczoną odpowiedzialnością";"8790007086";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-04-011/09-04";"Nie";"2010/06/21";"2010/06/25"
"33-69";"Projekt";"Opracowanie innowacyjnej metodyki i informatycznego systemu zarządzania dla kodyfikacji linii kolejowej";"POIG.01.04.00-14-195/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"4,984,160.00";"4,113,300.00";"1,028,325.00";"874,076.25";"PKP POLSKIE LINIE KOLEJOWE SPÓŁKA AKCYJNA";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/09";"2010/11/14"
"33-70";"Projekt";"Zespół mobilnych robotów czyszczących z przeznaczeniem do kanałów wentylacyjnych i technologicznych";"POIG.01.04.00-24-028/09-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"687,040.00";"625,000.00";"337,000.00";"286,450.00";"J.T.C. Spółka Akcyjna";"6250007650";"42-500";"Będzin";"Śląskie";"Powiat będziński / Powiat m. Sosnowiec";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/06/25";"2010/07/13"
"33-71";"Projekt";"Przeprowadzenie prac rozwojowych celem wprowadzenia na rynek innowacyjnego systemu lekkich paneli samonośnych do konstrukcji domów oraz zastosowania jako ekrany akustyczne";"POIG.01.04.00-24-073/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"9,317,140.00";"7,637,000.00";"3,436,650.00";"2,921,152.50";"LS Tech Homes Spółka z ograniczoną odpowiedzialnością";"5472105335";"43-300";"Bielsko-Biała";"Śląskie";"Powiat m. Bielsko-Biała";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-24-073/09-01";"Nie";"2010/07/30";"2010/08/02"
"33-72";"Projekt";"Stworzenie zintegrowanej sali operacyjnej ALVO INTEGRA i jej wdrożenie.";"POIG.01.04.00-30-068/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"2,086,110.00";"1,977,100.00";"691,985.00";"588,187.25";"ALVO Grupa Gastrometal Barbara Staszczuk-Olszewska";"6980010535";"64-030";"Śmigiel";"Wielkopolskie";"Powiat kościański";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/12/23";"2010/12/31"
"33-73";"Projekt";"Rozwój potencjału badawczego laboratorium technologii Laserowych Instytutu Spawalnictwa";"POIG.02.01.00-00-114/08-02";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.01.00";"";"10,310,660.00";"8,495,000.00";"8,495,000.00";"7,220,750.00";"Instytut Spawalnictwa";"6310102258";"44-101";"Gliwice";"";"";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.01.00-00-114/08-07";"Nie";"2010/05/20";"2010/06/09"
"33-74";"Projekt";"Centrum Czystych Technologii Węglowych";"POIG.02.01.00-00-165/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.01.00";"";"194,109,617.90";"161,710,000.00";"161,710,000.00";"137,453,500.00";"Główny Instytut Górnictwa";"6340126016";"40-166";"Katowice";"Śląskie";"Powiat m. Katowice";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.01.00-00-165/08-26";"Nie";"2010/12/09";"2011/01/10"
"33-75";"Projekt";"Śląska BIO-FARMA. Centrum Biotechnologii, Bioinżynierii i Bioinformatyki";"POIG.02.01.00-00-166/08-06";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.01.00";"";"89,840,000.00";"89,840,000.00";"89,840,000.00";"76,364,000.00";"Politechnika Śląska";"6310200736";"44-100";"Gliwice";"Śląskie";"Powiat m. Gliwice";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.02.01.00-00-166/08-29";"Nie";"2010/12/15";"2010/12/20"
"33-76";"Projekt";"Organizacja i wdrożenie ogólnopolskiego elektronicznego systemu komercjalizacji recenzowanych prac naukowych przy Wyższej Szkole Ekonomicznej w Białymstoku";"POIG.02.03.02-00-038/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.03.00";"POIG.02.03.02";"14,563,798.00";"14,563,798.00";"14,563,798.00";"12,379,228.30";"Wyższa Szkoła Ekonomiczna w Białymstoku";"5421721656";"15-732";"Białystok";"Podlaskie";"Powiat m. Białystok";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"uczelnia wyższa";"00 Nie dotyczy";"POIG.02.03.02-00-038/09-19";"Nie";"2010/10/20";"2010/10/25"
